ParticleID,InitialSpeed(m/s),InitialPosX(m),InitialPosY(m),InitialPosZ(m),CollisionType,MinEarthDistance(m),MinJupiterDistance(m)
791,33927.483787934,155889796255.4878,244404416.69530725,-921806898.1153321,0,879787777.3004853,870462010188.3242
792,33925.577811171104,155889970854.53098,241268480.7367491,-923147226.092446,0,882065378.1727619,870459751040.5822
793,33916.68897550611,155888846114.14734,239488789.92748034,-919189523.8494925,0,870773933.1415365,870457607278.8651
794,33908.402039612316,155891870511.36557,240582902.76307446,-922698667.4582756,0,871557228.4330682,870460449066.8636
795,33914.78422368936,155889261804.8877,241901031.69781393,-922061757.3066798,0,878278665.4233825,870459759806.1147
796,33896.01270597777,155891101623.0273,241283802.0347558,-920471633.8473495,0,866749401.9473766,870460454153.947
797,33898.98410766208,155890752383.56033,240653175.82341337,-921044370.9551347,0,862248448.8866552,870459753908.6364
798,33904.352054800926,155890634938.77414,241346238.40948662,-923219519.0485698,0,877464930.6645854,870460241546.8292
799,33926.41331402463,155889991351.16364,240025811.59257495,-918837918.6018475,0,878870328.0418082,870458753719.886
800,33898.03089748789,155890669191.9434,239986427.06337634,-921432867.0249659,0,869210123.6016663,870459199009.0698
801,33913.71936815272,155889945867.093,240790527.72318667,-921501588.5343692,0,873635829.7906193,870459345220.3191
802,33906.40820869715,155890574762.64398,241961405.4109607,-920548597.5314775,0,875754620.2903522,870460632579.4695
803,33898.72319868801,155888812127.8642,241130524.82485172,-922045601.6468616,0,867389211.0125692,870458878736.9473
804,33913.74112045574,155890035068.6181,240006476.56712672,-919531868.9235986,0,871463302.852408,870458776378.588
805,33916.79321867622,155890206930.75958,239252497.34298843,-921460595.2541063,0,875439600.5041912,870458341078.0728
806,33903.94524220359,155890607354.21634,238301189.06766826,-922087703.0890442,0,868662777.6582946,870457882349.5632
807,33920.60335125173,155887596418.6151,241663217.98839357,-919440773.0657554,0,870541722.3392775,870458459552.9515
808,33918.10488137552,155887963343.39142,241010862.64427465,-921295342.767635,0,874003370.2123837,870458228099.3254
809,33905.110637954676,155889308457.5688,241277532.09594816,-920093546.1739318,0,873410210.8188035,870459284680.9783
810,33924.13155215542,155889445589.0716,241691740.91398463,-921000219.091222,0,875546453.4522866,870459701019.4414
811,33905.88877017398,155888138584.48874,242400192.46692094,-921252558.2578733,0,872930047.0239611,870459400703.443
812,33914.85944180829,155888288988.87546,240381827.18819684,-921145286.9314129,0,872097745.6979345,870457957095.0358
813,33911.38043941609,155891714488.07513,240960997.84798947,-921794557.6417367,0,871749513.3069804,870460623128.1119
814,33916.76220822868,155888973366.1559,241660746.40603063,-920728304.1209798,0,878766793.3266426,870459370064.6364
815,33905.41607574583,155889379367.90237,240300786.95076606,-920903334.7472554,0,873977281.3543977,870458598210.0482
816,33929.32296484105,155889360867.15494,241133832.67264596,-921416210.474616,0,879785748.1693718,870459228122.7424
817,33916.60161713268,155889414979.6049,240836899.398927,-920850198.7783544,0,878526267.4451803,870459029949.7654
818,33898.484435908045,155890771223.5646,240694204.3637742,-923813098.8798759,0,869278543.8858935,870459840363.8573
819,33896.67760436269,155890232628.71588,240428804.7051695,-921130976.9745511,0,867366607.6771144,870459249574.8998
820,33924.0591090776,155889374686.89203,240846612.72828755,-922990144.7792032,0,878532352.8504257,870459041843.8207
821,33909.27033915072,155889170028.159,240650029.9574036,-922251614.1903055,0,876280879.048475,870458748655.0248
822,33909.55852405547,155890435873.41577,242237090.50518408,-922228525.6081713,0,871847446.5855635,870460776380.5807
823,33918.05866839215,155887597007.8455,241590480.14224914,-920504720.9105049,0,875002018.5432587,870458421340.7744
824,33902.532900032034,155890150237.69327,243176908.57845625,-919678004.4274247,0,874381251.5406988,870461269805.5468
825,33902.37004161005,155889297714.80334,241101804.99765518,-922471566.3556591,0,871367793.776291,870459177499.9956
826,33925.95686792061,155890593060.96475,240422636.9759874,-921004217.0578943,0,874317446.4307892,870459475391.1846
827,33914.73688107638,155889978213.67834,241258364.79977837,-921775811.1243681,0,873938550.9601133,870459726768.0637
828,33922.29518120658,155888808437.16272,241893628.30786902,-920464603.2680396,0,882216237.657539,870459438120.9465
829,33910.12892311246,155889972141.7146,241929712.0242956,-921130194.9931049,0,871934308.6966377,870460225526.8008
830,33908.582169369314,155890657712.65915,239723174.4199413,-919933438.1333201,0,873009410.0905648,870458968733.8799
831,33902.443397415394,155889702229.0088,241267292.42201206,-921896390.8560185,0,871014006.9393266,870459556467.3151
832,33916.50014395399,155888917071.0967,241966395.20245147,-921713461.7416261,0,879257765.093399,870459581810.8278
833,33917.064243205656,155889634054.2423,240282179.5624869,-922286076.5465266,0,871233957.1417329,870458766598.7267
834,33905.00850909959,155889111824.29333,242158632.76587614,-920566304.2298025,0,868943164.3757749,870459834729.7948
835,33900.84233509201,155891695806.98367,240996839.75042537,-921248053.3130217,0,871636555.9149765,870460631498.6042
836,33914.73489432223,155888602620.89926,239418935.00361204,-923003201.5922292,0,871877741.3819582,870457452360.4816
837,33905.63514674374,155890327686.37527,241619159.5197318,-921775532.7817584,0,867571719.5303967,870460228329.4441
838,33919.82228932877,155890747739.8556,240111494.50608292,-921797239.3041844,0,874374540.4212931,870459350542.6858
839,33899.33079665181,155889886678.19516,241207118.08825424,-921005498.0345559,0,868249277.1543698,870459618599.0012
840,33905.437908069485,155888763094.9204,240661450.32723334,-923369024.2705957,0,872012971.9044714,870458509888.177
841,33905.11154511333,155891041282.4123,239193738.74436435,-923461133.6203619,0,870293693.9686948,870458864069.4967
842,33914.924549164396,155889045983.18668,241784458.1232153,-922799343.7281815,0,877781906.7074226,870459542302.6322
843,33902.13258534423,155889255313.00403,240150227.6646313,-920758273.5339936,0,870058450.181801,870458398833.8043
844,33922.32483947543,155890115094.945,240514415.6589294,-921271295.6515056,0,881124442.8437313,870459242882.9382
845,33904.821230798516,155889491699.2475,241829914.55580646,-920276744.0122235,0,875196185.0496526,870459826469.0833
846,33924.05027974742,155890456369.72562,241083622.71541756,-920540351.3109981,0,876600732.6579815,870459885596.2521
847,33909.22459444587,155889924177.9114,241156090.6789481,-920283645.418472,0,872309722.5891331,870459592492.4899
848,33895.932503186064,155889286823.84952,239999914.0840297,-921460825.9185405,0,863485166.2818803,870458314791.5345
849,33901.827044367485,155890057214.61432,241472726.78996655,-921566816.0741113,0,865105451.7943273,870459936479.5693
850,33897.65780751279,155889084415.46918,240548248.4283704,-921263538.4142135,0,867393051.5073172,870458600102.1311
851,33932.363868705885,155890772815.09357,241359331.56215295,-919451927.9306593,0,881568250.4713129,870460284521.0507
852,33914.693197892535,155890456272.66003,243031680.62265408,-920225032.7016022,0,880714543.5767254,870461365162.3657
853,33912.41113084112,155890333496.2399,242334000.07667226,-922413028.5997832,0,874512043.8137023,870460788354.6713
854,33906.463284414924,155889736815.70755,241620858.18022114,-922134008.3397275,0,875218607.1955061,870459853174.6235
855,33916.45614019473,155890892762.30023,240945626.30929112,-919710870.0908703,0,875125039.5977391,870460050805.6387
856,33907.61286536127,155888394361.04886,240570019.1829018,-920390783.9782465,0,876855044.8036989,870458159623.0844
857,33909.540411837435,155891616118.5475,241181647.3912482,-921087837.3596238,0,872957212.1456791,870460718853.9469
858,33913.0893292123,155889557539.91415,240029298.35064927,-922232979.2234648,0,876835161.5808389,870458525295.3186
859,33907.848315493124,155890921784.24377,242065810.51850224,-921240239.0665692,0,874270692.9695256,870460946422.097
860,33927.872726329944,155890134529.0105,242574854.7665688,-920710734.2177656,0,880398169.3253652,870460816716.5045
861,33910.59461430316,155887943279.50842,241436879.9860127,-921623096.2234935,0,871478765.7462835,870458544854.3446
862,33896.18822638816,155891446413.9427,242023773.84145606,-922898926.217976,0,865951160.2403446,870461276505.6367
863,33914.77514612332,155890089015.25168,241102730.7881743,-920602127.0607713,0,875868447.3411028,870459663736.526
864,33906.37973799505,155889351766.81726,241353182.60016242,-920153059.9614513,0,871900764.2164307,870459369257.1298
865,33929.03018136171,155889700726.0021,241045947.41669813,-920903387.2220345,0,877518309.5096533,870459373696.5593
866,33916.19024798069,155889303775.6875,242211617.6090546,-920693240.5943533,0,874446435.0841815,870460002815.6278
867,33917.71496577531,155889531962.47528,241972084.88639197,-921350047.2115154,0,873900460.128477,870459975556.8784
868,33893.10078975931,155889421908.08987,240329087.66955662,-921351583.3420991,0,863635280.613927,870458651782.3384
869,33902.07084082264,155891249652.7918,241197878.5712094,-923710940.8927915,0,868940930.5485148,870460531050.0991
870,33902.161508514546,155888865079.2313,241117858.3655644,-922242759.174792,0,868550558.7975886,870458906142.1454
871,33910.39828490352,155889661948.84448,242021365.9634911,-922608528.8545579,0,879015018.1096702,870460118378.947
872,33906.64565218858,155891103617.90436,241628309.21574348,-921347352.7855401,0,869733064.8983542,870460730319.1997
873,33919.78895297255,155890075391.03955,240467150.379311,-921610235.1848562,0,877808345.5862652,870459186064.3036
874,33912.44508578208,155889629574.81134,239674470.12173077,-922719413.5983942,0,875462309.0142856,870458309253.5876
875,33902.04227704841,155890187670.72787,241313879.10979483,-922275454.763997,0,872069089.9636884,870459911949.6907
876,33902.04858695573,155889360525.75336,239716033.5119582,-920805855.456632,0,870630391.9046589,870458137635.7008
877,33914.03883282558,155891436032.10147,240826741.8192939,-920614686.2496052,0,872330564.184536,870460323243.1381
878,33907.32200526672,155890699672.9462,241170243.20682707,-921087428.8754805,0,871813951.6054308,870460116408.9961
879,33907.680645331384,155890203637.33975,242828760.04536992,-922482850.8366239,0,871705587.860456,870461079777.1542
880,33920.57317461987,155890795698.7178,241388138.21955153,-922453542.8463246,0,875739252.4352151,870460366034.5807
881,33904.98486503436,155888367477.01584,240971615.41292801,-920873763.9266189,0,874204480.2900261,870458453952.0869
882,33926.320657911354,155890595740.67557,242031782.38387218,-921936082.4792244,0,882500945.4394615,870460719264.4628
883,33904.338855430644,155889597494.53,239059780.59571412,-922104385.0760562,0,866147909.4155923,870457809684.9583
884,33915.9032883211,155889700279.3542,240898117.713499,-920109046.5754131,0,872361612.1458831,870459248634.4678
885,33919.751642636205,155889710174.02176,241321039.86667797,-920595466.8104305,0,877611071.9425653,870459585626.6962
886,33901.791180618515,155888825054.13654,242005612.4811169,-921398844.0362762,0,871285194.6308888,870459545575.2764
887,33909.685954470195,155890546410.38354,239878010.35253128,-921166939.8561052,0,873652862.538456,870459033202.9197
888,33905.1562127791,155891798563.29163,240955213.73629308,-924241477.4834194,0,870695849.5101306,870460709865.2251
889,33918.83469451869,155888578983.28833,241961220.42124212,-919374373.8928161,0,875018602.7210675,870459322538.4492
890,33905.36499800618,155890096778.09924,240407457.8715612,-920115662.3117996,0,870348379.2474324,870459129003.0648
891,33919.30670447296,155888360448.9813,240068792.97731727,-922053197.349928,0,876965312.9947513,870457779432.8704
892,33913.422785259776,155889409500.53763,243695436.9537458,-921058741.4905745,0,874914872.5259297,870461207194.4379
893,33932.36560059992,155891961513.62872,240937987.8551827,-922218387.6498417,0,878353256.6408943,870460772086.4664
894,33901.392320261446,155889644498.74072,242246576.7806211,-922426596.3873694,0,873369392.2316858,870460274736.4503
895,33919.54958126554,155891169917.85718,241739551.99244693,-921320899.6115292,0,874557456.1314679,870460858626.0487
896,33929.519834027,155889613863.8222,242282142.98296362,-921456532.6218705,0,883338790.4946176,870460269226.7445
897,33905.291984820455,155890138389.5434,242185314.87119916,-922030896.0539174,0,872867853.5856454,870460541082.9705
898,33895.76962988121,155889601563.26938,241939074.36506888,-924300406.1682616,0,869675621.2088337,870460040159.7668
899,33908.13038168278,155889946078.93326,240983104.87641203,-922457315.6870842,0,880284023.702485,870459508868.806
900,33902.531913738814,155890133813.69745,241363724.12619328,-922003764.9177651,0,871323072.0692064,870459911996.8271
901,33913.016955267005,155889136968.37518,240575707.827643,-919786036.7327465,0,876604518.7972913,870458634299.4033
902,33896.25906436351,155889102278.93573,241147936.34477237,-920897315.2714205,0,864321021.8601671,870459061598.2107
903,33901.39287250745,155890746114.47418,241600914.53628197,-921643503.1925817,0,868837490.9677871,870460483263.3071
904,33930.31514814246,155891371032.5015,243966711.2095383,-922682401.7870535,0,881100522.9819714,870462707648.5045
905,33932.46683085255,155890105223.77435,241377980.3695739,-923070995.5296104,0,884311526.2589369,870459921236.7369
906,33905.09628085554,155888063837.87308,241689289.32754886,-921656835.348454,0,877253949.5787878,870458816716.0826
907,33909.71366362209,155890462165.26813,240044474.31581637,-921929729.4839423,0,875640266.3761736,870459117188.9585
908,33911.41329384303,155890169813.1306,242488888.6451913,-921185737.2843062,0,877476138.6313043,870460782072.7435
909,33910.003918087365,155890951197.2247,239943475.3269677,-922442962.6183524,0,875055939.8239435,870459363586.1567
910,33900.22940162607,155890626151.39594,240572943.08784804,-921406367.8350652,0,861542131.9975922,870459616219.3341
911,33928.94697437448,155891356934.03232,242830125.09734318,-921290959.4996588,0,881753770.3289546,870461810925.0095
912,33913.73059674107,155889892044.93878,241976759.44460076,-922778065.7214128,0,875919538.8582891,870460234286.5664
913,33901.827147110664,155889710860.08655,239429236.87304586,-920458992.4058646,0,867542268.5778868,870458138773.5653
914,33918.37017968216,155890785098.8134,241568227.2203587,-921607268.7512643,0,878073310.8681076,870460483590.4675
915,33918.69335964407,155889133209.92636,242049632.43562263,-922646967.8205794,0,878676892.2844455,870459797622.3687
916,33909.05206933995,155889847203.6836,241267296.40869603,-920846721.3510507,0,867933885.1417454,870459633305.3068
917,33900.40483768006,155889989662.11154,240355982.62512207,-919967528.814861,0,873365221.811395,870459021325.6687
918,33909.47804428895,155888619226.15756,242771784.44758943,-919587872.08732,0,870959596.2327296,870459969411.0675
919,33909.56882117618,155889446529.59134,241613752.33596513,-921179800.7211077,0,875374232.5076354,870459645635.9026
920,33901.79718267846,155891355914.39975,242407660.09892443,-921604538.3851925,0,875712538.7506481,870461492989.4543
921,33905.00235092737,155890764618.22147,242039931.32912907,-920786565.2219901,0,871035404.7819933,870460816322.6311
922,33917.851704564244,155891354974.93036,240813144.2387464,-921182266.2297916,0,877946031.3002789,870460270494.1582
923,33898.26058072752,155892149777.83795,241019678.129228,-920851366.4552342,0,871958822.8460149,870460936644.6396
924,33920.10241025231,155890699320.1178,241373581.64714482,-920489874.5561168,0,876438180.2632183,870460262297.635
925,33917.21728727524,155890114153.3288,240656834.56096524,-920583592.4320278,0,872205226.6396958,870459339626.0804
926,33899.19087257156,155889001215.08563,239558384.04362786,-922467384.6796919,0,864054662.5421156,870457807871.1101
927,33920.60395123634,155891717330.20627,240051493.73297867,-922244145.9525712,0,874758390.4597796,870459939879.9154
928,33902.73123453575,155889515366.32996,240872530.03871793,-921472322.1178308,0,869328689.484585,870459129171.8795
929,33901.971834391516,155889412047.1847,241492456.30680513,-922168887.9332443,0,871423693.1593127,870459546383.1985
930,33908.47175112626,155889075640.79608,240987817.96066055,-922791837.5330487,0,872663194.6059035,870458951826.4689
931,33900.504698794975,155890152261.07147,241659333.84367844,-921419027.0243115,0,870874333.6493138,870460141497.6277
932,33898.887183089835,155891554041.61554,239254691.32003498,-920194367.0799192,0,869869427.7304131,870459194741.0446
933,33910.43377868881,155890951245.72943,242094836.63764137,-921414546.6085123,0,875646382.1847738,870460988949.4174
934,33897.61492886258,155890035188.02313,241287993.69694802,-921442614.1404427,0,870918855.5072008,870459782636.705
935,33909.83105148114,155889615740.94946,241192020.97501445,-921035429.832245,0,872841386.0728142,870459430977.1442
936,33896.500620370105,155890006256.5477,241783556.36890832,-921498658.5986148,0,867164290.4167863,870460140489.0929
937,33912.98972350036,155891002876.5862,240203916.72924775,-920816086.6311122,0,873653643.2614251,870459571537.9922
938,33911.33759913345,155890311933.80487,242010422.28912154,-922162323.7010854,0,875181878.9647301,870460522125.0269
939,33907.42232444091,155890045218.12418,242188315.32410717,-921873060.2133896,0,873270722.8240364,870460481479.812
940,33903.7520910079,155891078847.08072,239884141.32672262,-921051044.0625015,0,871216652.0525769,870459380585.9506
941,33917.99032915228,155890428657.13712,240206998.33585733,-922371417.8906453,0,875775898.6486233,870459226106.5427
942,33915.229145881385,155889022386.904,240076725.513734,-920667533.667,0,873662731.8063741,870458192907.6005
943,33912.96156015413,155889676998.94864,242786563.95394143,-920808367.1507225,0,869324755.097995,870460682916.2596
944,33897.87100097228,155889109928.0593,241524108.01787603,-921109803.357598,0,865443436.6679077,870459356451.4381
945,33903.01258806576,155890343091.30844,239327722.48995453,-920749001.337048,0,870902038.3305079,870458475845.9319
946,33892.53162007268,155889741253.4929,240785667.42464486,-922234992.7919344,0,867689292.9797391,870459219445.2623
947,33922.189525971095,155890564215.57574,241355498.24937284,-920607249.6427897,0,876273767.1063064,870460164375.7272
948,33893.846684591816,155887854649.63684,240977572.70149687,-921760142.5846363,0,870173441.5172577,870458139622.127
949,33906.61130734873,155890014447.76486,239877266.2876641,-921317876.5018235,0,871798463.6338522,870458692111.7533
950,33899.793833322896,155890528311.13446,242333709.60819182,-921258498.9712412,0,877870954.3749651,870460896179.3242
951,33913.151996878616,155888968098.12106,242302160.66562688,-920727111.0928568,0,872991098.840722,870459855448.2446
952,33898.816940633944,155890353212.5161,240548651.85651502,-921015593.1503683,0,866565592.0860287,870459416450.5782
953,33911.03026654291,155888875203.36823,240911981.61299855,-921248722.168305,0,874612323.5879042,870458742450.4952
954,33921.02604135011,155889184724.56354,239562276.8627899,-921179278.1128532,0,877836835.8186386,870457913036.4624
955,33900.66554007255,155891559197.25354,242143893.51750296,-922780681.1132764,0,872707754.7735424,870461440723.144
956,33898.38038988729,155890170921.51453,241551976.40454596,-921906500.6390209,0,866114816.528794,870460076532.5438
957,33914.087510529505,155889730477.4007,240597223.39145193,-920283698.268693,0,874584163.1246613,870459042553.1245
958,33898.289770009746,155890716219.4798,242731802.56899893,-921765196.691217,0,870112562.7995055,870461327914.0148
959,33914.96465428349,155887436464.74774,240764135.92565408,-920811925.1147772,0,877392287.8762215,870457693061.9272
960,33916.89655392397,155890525964.69565,240211595.91501662,-921765315.7707058,0,875574123.4605803,870459283766.2682
961,33900.88028304478,155891260422.74597,241056949.37589902,-920517505.0133024,0,870806897.5278443,870460384893.2567
962,33903.31658600984,155889056297.9242,241110331.47565797,-921719941.180729,0,869743575.3162777,870459017428.7402
963,33924.908435697536,155889437034.93442,240966264.04641828,-921096163.3626989,0,880083753.6593474,870459145710.1819
964,33919.02790669968,155889466037.33783,240705462.11759558,-920459926.6339558,0,874281379.4256562,870458954632.8287
965,33926.16226795568,155891976230.32898,242336175.71934655,-920649045.2922242,0,877951591.6337521,870461825835.7345
966,33915.35874364772,155888817187.169,240541226.57398662,-920254256.8063773,0,875514138.1291317,870458408471.7926
967,33906.756426090236,155888993912.79507,240382739.69090405,-921929903.1948446,0,870036334.899584,870458424902.9623
968,33893.17070833783,155891306919.08292,241428751.09205043,-922124129.4206328,0,871579156.1304432,870460721859.5507
969,33924.47658070924,155890556090.4812,239217814.6879945,-921021993.1559296,0,878881113.555745,870458536424.5714
970,33907.69825892587,155890404578.00375,240402281.3030232,-921886782.3412813,0,871104926.2796079,870459351142.5417
971,33899.52152035297,155888508805.23465,241206799.5014035,-922448483.1788933,0,865532823.2835131,870458745790.8086
972,33920.92571076378,155890222609.48538,239918160.25028262,-920376011.7454201,0,873977012.0210452,870458842390.855
973,33911.85093354905,155889918695.9926,240147882.89859957,-921230653.2289054,0,875593563.7979383,870458834186.4912
974,33915.18814102594,155890221552.8463,241831995.12538287,-920890908.881912,0,875117049.6465195,870460308182.7179
975,33904.51501973878,155889967730.9021,242102125.11931676,-920335984.6273046,0,871796717.5987518,870460343019.2953
976,33913.04998199358,155891189635.35413,241257902.235674,-919156977.7325939,0,871943550.1802099,870460472661.4751
977,33925.86917540658,155890749720.07907,240259861.2754729,-919934182.3065654,0,880617001.6505545,870459439388.1835
978,33905.80715688392,155890243017.18954,241987682.2025338,-922775791.7347898,0,875354358.2440734,870460470622.3059
979,33902.0485244342,155889105783.96008,239996374.6142199,-919831485.6024972,0,869804180.8390281,870458173156.6743
980,33917.48462335554,155890004402.2296,239533728.40974367,-922201639.065912,0,877355378.3909612,870458436036.8154
981,33889.4763305388,155888954241.7054,240834524.91686746,-922205688.7930291,0,865214204.714778,870458747655.1185
982,33908.64477864496,155888526136.93857,240395939.2803702,-922159096.2855506,0,871696233.7338959,870458135441.6571
983,33905.58560035495,155890352844.71762,240175573.57924938,-921907373.7128407,0,871215615.197303,870459146173.0217
984,33921.720054504396,155889145790.95627,241092236.94853893,-922499736.524941,0,878613188.1069834,870459074118.468
985,33919.70432163388,155888643276.0553,240529028.91501597,-922694891.4674306,0,876599363.9214491,870458321912.348
986,33897.753230185466,155889945499.97137,242143678.80472714,-920394010.4429815,0,869848901.4701326,870460360849.8839
987,33895.957053231585,155891171930.6745,240827573.302532,-920732214.8430924,0,864779999.3583889,870460154609.4274
988,33904.46572038446,155890484535.2813,242649302.7682738,-922185142.8490696,0,873642447.7641169,870461120799.5883
989,33894.47016296033,155888582240.5362,241196758.59852082,-922349672.8104086,0,869211484.6368009,870458785938.2001
990,33906.94666598207,155889920838.05154,241396449.64341518,-923362878.4306477,0,872015113.8436518,870459818602.5267
991,33891.2044330943,155890581712.77454,241038639.04462975,-921127472.2407612,0,865745134.9641603,870459939877.2246
992,33912.35891137366,155887998359.7899,239739876.3063485,-922107798.374696,0,872042681.8673108,870457294144.9467
993,33915.90534591247,155889907983.0711,242101416.16503906,-921570016.5845399,0,872743999.3434768,870460321873.5194
994,33903.14773486343,155887660037.83447,240626695.7236734,-920734266.7076492,0,868445925.7809334,870457730768.7867
995,33894.72359525137,155888708276.6633,240367992.92882726,-919365362.202584,0,864851762.3980669,870458192516.3949
996,33922.91369193252,155889178989.09622,240952877.19435802,-920724748.7779504,0,876025187.1172888,870458960625.1915
997,33915.67282281456,155889036042.88715,240615425.69063228,-919592888.6990907,0,877360067.1355844,870458596578.2969
998,33890.18513365265,155890379758.0479,242753166.5548948,-921959491.8919683,0,870843592.894204,870461129811.2388
999,33913.002033160636,155889008008.89468,242297738.18611738,-923288252.5782875,0,871087900.5066524,870459913388.8442
