ParticleID,InitialSpeed(m/s),InitialPosX(m),InitialPosY(m),InitialPosZ(m),CollisionType,MinEarthDistance(m),MinJupiterDistance(m)
374,33894.733483167525,155891836917.8643,241257293.98266855,-919961253.9236724,0,865541941.2427956,870460901687.983
375,33912.970798865106,155890034413.80655,241004046.59596777,-919958540.3519149,0,864656467.0738738,870459540990.4624
376,33912.52308406041,155889389321.6247,239941726.64930013,-922391296.4571006,0,873206817.9641327,870458351316.632
377,33896.30895107748,155890110884.90936,242849229.01951784,-920872863.0216486,0,875297567.7827029,870461012502.0569
378,33905.00512329244,155890055130.83148,241778921.79200634,-922424216.5361139,0,878615126.5491596,870460184964.6304
379,33905.358099918354,155889685088.13266,240603927.36322284,-922717096.7926354,0,866856816.2188934,870459051414.4086
380,33903.706036483636,155889043923.09842,240063393.3584296,-920727976.3893474,0,869811392.5553509,870458196067.9718
381,33908.94848796044,155888632194.561,241426463.41922617,-921155437.7043685,0,871424720.4278778,870458975688.7864
382,33899.48881793399,155890582447.3829,241342263.95285702,-921870087.112354,0,874969985.1624109,870460183813.2654
383,33898.11242441758,155890369627.65698,241193297.4041048,-921437987.9345746,0,865654927.9505557,870459925464.9524
384,33909.24771120688,155888305223.11487,241721171.7694588,-919718348.1352587,0,871930604.2171092,870458967827.2064
385,33909.870232787434,155890501549.33594,241040702.59912205,-920197928.5741471,0,872429039.0046093,870459876010.2565
386,33917.346117568166,155887673931.83914,241511538.2694049,-922366980.1568507,0,874296975.9942249,870458437805.3549
387,33913.21243559207,155888817861.3397,241518225.66939297,-921640522.8271866,0,879531257.644623,870459174180.4182
388,33897.19854437134,155889577494.7993,242350968.7211218,-920870659.3778366,0,870083711.7182937,870460288255.0828
389,33926.10636474186,155890031963.6138,241774239.23248148,-921620605.0338948,0,880460258.0522286,870460152984.8439
390,33917.89123722071,155890762015.90063,240522468.1340127,-921400992.9425318,0,874412386.3158039,870459668097.4296
391,33920.75440716205,155889782404.86554,241416292.12204748,-919643242.5828578,0,881092296.359863,870459691174.6062
392,33901.78444568383,155890183453.75903,238703531.9739261,-921387207.2642876,0,868422501.8040649,870457905396.4971
393,33904.617013033865,155889376479.34106,241585784.83902422,-921440530.6348627,0,875516116.2737067,870459583966.522
394,33918.7339905362,155888179118.76758,241527565.15981045,-920948000.6997774,0,877896207.5146583,870458756763.7039
395,33909.707003242554,155889396461.64767,240709371.9499171,-920194030.6791366,0,873745183.0645055,870458909847.0875
396,33918.03091200068,155888511910.9746,240742757.0565949,-918559774.827271,0,879248050.5386144,870458340279.3646
397,33922.99439395604,155890207894.57144,241799568.45417485,-921109436.2200692,0,879255550.8977418,870460279863.9037
398,33894.306719107044,155890950400.71646,239680502.190449,-921288650.6326531,0,868808700.1548151,870459144527.7642
399,33925.05994682891,155889233445.60806,241000437.4060172,-920179233.2181814,0,880309646.2959486,870459026501.6608
400,33914.44511764493,155889980198.19263,241322577.66206512,-921045085.6798426,0,870294704.686345,870459765220.4191
401,33897.9294141057,155891685217.73877,242587692.30605978,-921838936.0373666,0,869931361.6958419,870461845019.9563
402,33887.72717295966,155890116657.65472,239341604.6786576,-920616990.7888641,0,861892188.4997642,870458336248.1547
403,33915.77073678362,155890586469.69983,242453796.28101555,-921171098.3209256,0,875617778.7336822,870461022971.6875
404,33910.466892445984,155890186966.98755,241881356.60808882,-920123759.3129184,0,870714335.1942699,870460311408.0027
405,33924.5857746306,155889279567.401,241361911.1237272,-922400942.521648,0,880066311.5035745,870459364538.1703
406,33922.82282550036,155887536933.67282,241829781.50245437,-919344964.719205,0,883561533.8104234,870458550229.3081
407,33913.62299577482,155889798933.5784,241892602.41706744,-922425656.7178482,0,875479910.0316148,870460104661.8096
408,33904.676806017575,155888309128.3306,244116555.77272853,-922898152.480737,0,873709308.1520525,870460843157.514
409,33903.190800167766,155890826937.82422,240733893.07770553,-919838010.5504503,0,873137084.7789071,870459848669.7574
410,33924.980500154394,155890227564.95346,240373140.1627206,-920037403.3566622,0,880726053.4073035,870459188025.2769
411,33906.03307092003,155891374219.21838,240490583.19252452,-920832690.1832618,0,869231121.5401978,870460030629.2566
412,33902.66471322609,155889759195.05606,240430122.9110055,-922364740.3483194,0,867930536.354074,870458961621.2748
413,33894.53707048191,155890450762.57642,241314390.49165517,-923458683.3061417,0,867206665.0347315,870460100311.4681
414,33904.29514208277,155890753357.17456,242381036.76535386,-922703978.2150615,0,872764271.0230106,870461097369.1455
415,33907.45174882174,155888381912.92374,240151894.01516125,-921830751.4153763,0,869290295.6567796,870457852546.1548
416,33917.92662424306,155889959478.5316,240309979.63299862,-921961270.1742561,0,873640052.5511702,870458994315.301
417,33906.83875412585,155892016977.3053,241983997.4964232,-920665569.5713667,0,874728503.368516,870461583272.1376
418,33901.93142853366,155891054307.86905,242461986.06335637,-922174949.0912213,0,869855713.7719483,870461345032.5414
419,33901.72537336415,155889755222.4377,241027651.7539797,-921149579.5897524,0,871496288.3480395,870459397066.4906
420,33908.622167460766,155888659485.57486,241641494.62244117,-921182477.7309798,0,873050755.9752152,870459158123.0951
421,33913.305925316716,155889216445.63736,241255445.12084895,-921136565.7772883,0,874118582.898042,870459223045.4779
422,33918.83244553399,155889008832.14127,240965651.57614523,-922219863.6867386,0,876398861.7545662,870458884092.3232
423,33901.33950884581,155890047856.60272,241181268.65960205,-921597047.0198252,0,872566337.9894071,870459711378.3098
424,33892.07137822559,155889392108.11203,241079071.6945672,-921128229.239764,0,870103934.0866777,870459201045.3948
425,33906.92347004565,155890225866.91498,242180898.86392227,-922411226.5042171,0,869338871.2314695,870460599432.76
426,33916.24123915383,155889066790.84055,242092627.38138574,-921665647.5848966,0,880816331.1097976,870459774267.3339
427,33900.25239056822,155889310152.8103,242627822.42887825,-920176785.3579786,0,870473917.2899469,870460315441.6337
428,33904.69321284643,155889862271.98978,242335951.01815587,-923210330.4155847,0,875009536.1278636,870460494827.8488
429,33897.291771921075,155890516692.13712,240338946.4262926,-920627967.8416382,0,868762896.3486902,870459358062.637
430,33914.63289158162,155890258385.30637,242014062.6615026,-922722493.4140142,0,874983789.0110166,870460497989.2096
431,33922.50080085193,155890002272.26807,241993983.35468495,-921493907.1827716,0,880949121.5572858,870460302042.9755
432,33906.53961221408,155889480664.71457,240045699.44906372,-919875771.979615,0,869584622.1917688,870458453169.4849
433,33920.86137144548,155891335889.10223,240972885.0927855,-920779808.4495937,0,873243697.8895012,870460373560.4333
434,33909.63969729302,155890596099.1362,239490978.60878074,-921657617.0254667,0,869792561.7029582,870458777965.1392
435,33903.378811402275,155890310830.50336,242661985.6904795,-920176775.4081873,0,875066724.078478,870460990364.8899
436,33906.19568135948,155889245854.31732,240980676.38295498,-921266640.9260923,0,869994196.1584101,870459034571.6644
437,33921.677471139585,155889159288.5666,242218368.16866428,-919980156.9297758,0,883265370.8689947,870459905603.6846
438,33906.27284125001,155889812065.6435,240529514.72193366,-919345688.8566439,0,868599458.353379,870459026788.8375
439,33911.12095566536,155890233537.0304,243206092.98251384,-922307223.2378353,0,879187580.4752017,870461385971.1562
440,33912.553133446025,155890683535.6184,241081748.753967,-922121227.2605536,0,876754154.7325892,870460054906.9404
441,33909.05677710307,155889927914.28394,240781814.26162437,-921262184.0938376,0,874958363.5939561,870459324484.3754
442,33912.64960097954,155890757363.31802,241218223.82131973,-921236013.6634833,0,877061142.4781185,870460193286.494
443,33923.88257050557,155891489017.1795,241769996.89835763,-922488752.7977465,0,877505717.8825828,870461104571.4504
444,33916.372090217745,155890151734.45578,241204980.02406743,-919250741.6521789,0,874330498.5100551,870459761357.9785
445,33902.71400206058,155889665770.67563,242906812.4777801,-923045105.7701885,0,871191393.8425068,870460801048.8348
446,33895.74648148392,155890500222.63797,241227107.20019883,-921170499.7149501,0,868122550.1405321,870460032312.553
447,33899.30882766922,155889497539.9082,241715277.6417494,-921310362.3220114,0,869548182.4670819,870459757177.183
448,33909.7718528513,155889826036.22153,240330009.92518738,-923776122.1078376,0,878811823.9770762,870458951318.4601
449,33900.75951898209,155889622704.54684,241611627.12296766,-921086542.3206058,0,869992690.8979712,870459756450.7482
450,33897.48694131289,155889072310.63977,241985911.5202136,-921031166.7866725,0,871322040.944008,870459685521.323
451,33906.11467099679,155889555742.8648,241056875.14529273,-921942575.4220276,0,873697544.4824569,870459304249.4921
452,33918.81958838736,155890231717.18457,240741296.73873374,-920317913.6935346,0,877622813.5974137,870459476540.9646
453,33925.36651109929,155888283221.84235,240305474.89661366,-920653063.4875877,0,875514602.3394883,870457887367.2994
454,33909.72812919628,155891547413.96414,240368248.28275156,-921704177.1950736,0,873952907.8227122,870460062317.1405
455,33909.86139615506,155890183545.9683,242743241.58384526,-921585549.2353756,0,875414822.5762999,870460990778.4194
456,33910.391124086054,155890613369.23065,241325984.5330852,-921734654.8203876,0,873614831.5635718,870460189332.1272
457,33907.161396194206,155890756755.69962,240472486.89685896,-921189256.3296213,0,869438756.9972743,870459622605.2153
458,33933.38917768867,155891479309.95557,240223986.0784138,-922325304.1999716,0,875475010.1631573,870459916521.5464
459,33909.806962768314,155889857853.7381,242301085.00621578,-917581084.6364161,0,872619311.1877393,870460382593.2848
460,33926.157543346446,155888125352.41006,241830099.5765911,-920525113.5483947,0,880682435.140725,870458948404.2177
461,33896.952562577935,155889888792.54547,239851591.02119544,-922734380.5186692,0,865549799.7559354,870458609522.8566
462,33913.81524586104,155892077850.4273,240580417.24579886,-920765343.4052093,0,876601599.5102484,870460553247.6045
463,33914.481195982415,155891935804.40985,241552215.4292481,-923062967.7803954,0,875383378.4233382,870461236466.3466
464,33912.32384816081,155888800585.772,242255700.46656415,-921836833.4161373,0,884559825.1256207,870459729059.6122
465,33914.73387775455,155891566607.11002,240072640.07521528,-920748409.982309,0,878453690.4184477,870459836660.9678
466,33901.53777955978,155891522108.27374,242928265.1418523,-922352479.3185214,0,867864008.8086702,870462005351.2029
467,33900.81407443744,155887885136.69894,240192805.9627818,-921974269.4772986,0,871109321.7882096,870457564837.8024
468,33919.341324762056,155890938734.96454,241277772.95907587,-921172063.5686283,0,872855783.0544256,870460354292.9999
469,33900.113908942985,155890822116.1152,241396961.95971438,-921402691.9473704,0,872890908.05809,870460373458.8889
470,33895.61695080862,155890715179.69565,241964573.4365877,-922243339.169388,0,871501629.6648409,870460748653.462
471,33917.023089044655,155889400446.50485,241539910.9403865,-921045570.7847011,0,875828435.5110149,870459557831.5411
472,33909.680440868055,155890429365.29828,241196824.66092968,-921794695.8805488,0,872950640.0039359,870459972115.5026
473,33895.51718672088,155890415820.50696,241427996.40653747,-921387133.5435934,0,866208197.5080225,870460130903.3373
474,33908.553138630676,155890261324.53445,242515196.43363523,-923327794.9563677,0,873845151.9552736,870460891508.3513
475,33913.94551516213,155891568666.43018,241143101.89380726,-920340461.2205608,0,878467175.4936514,870460648760.1775
476,33922.187865558364,155890285880.55325,242350809.97061223,-919531052.3330063,0,880719537.9786184,870460727936.7158
477,33928.1629268169,155890683353.7814,240397534.894842,-922177622.2675174,0,883046270.2962924,870459534814.9585
478,33905.97364544332,155890014731.48645,242202941.43107772,-921459360.5888317,0,873567005.7573781,870460466221.6182
479,33902.73006214039,155890036710.26443,241339112.58537778,-921449593.1257602,0,872196535.1833627,870459822325.9346
480,33907.148663698805,155888811560.46457,239833086.045106,-920712240.7993948,0,870864077.0610594,870457869711.902
481,33900.27189614964,155890472066.80124,239517750.87863716,-921753759.8726411,0,871372869.002909,870458720705.0774
482,33923.811449141416,155890582361.11972,240083537.95862353,-922596341.7079774,0,874040754.3767558,870459232642.7609
483,33928.69014546817,155889734507.56088,241858179.13343388,-921959407.0361774,0,879987640.5551487,870460030204.2317
484,33902.15468350751,155889018572.7846,242236853.75874466,-919760466.6595235,0,872718851.1877683,870459823411.0435
485,33904.66163894614,155889314285.02066,240818181.04734457,-921790088.5247099,0,872146499.2623743,870458962973.323
486,33916.90541475949,155890251470.44702,244198560.18645588,-919787424.8389785,0,872921614.4010283,870462115749.1373
487,33926.55656710688,155890619905.63367,240840874.05337778,-920058763.3715813,0,880899237.169807,870459799845.2668
488,33917.5841154932,155890411152.8149,241538742.30703026,-921288885.3895161,0,874860975.687441,870460214229.3258
489,33920.901398938346,155889700766.65024,240558473.95140392,-920772991.9664099,0,877585491.2745329,870459000984.5135
490,33912.06948402504,155891207403.02777,239554460.3293981,-923943936.5664258,0,871314451.0397692,870459255052.0847
491,33917.101390952295,155890047430.3661,239555508.8201218,-921186418.2480285,0,873537095.5968456,870458465563.4862
492,33911.67802448333,155890487428.36368,241287802.47305772,-921496163.5974102,0,873505582.3823636,870460074894.8815
493,33906.376045508194,155888916616.89175,240504811.09620315,-922038724.0127409,0,872087367.7186828,870458469608.4238
494,33913.97540981308,155887431022.75897,243450659.98823744,-923048005.9875436,0,881287097.5555412,870459771586.463
495,33931.03489349984,155890412680.78445,241612999.6235166,-922442919.3851318,0,877369912.7781855,870460289624.2502
496,33901.37196296317,155889966345.06808,242336705.45637894,-921049065.0855453,0,866548294.2741528,870460529466.1742
497,33901.24013978609,155892772861.24005,240972829.68863282,-921265148.6524036,0,873196123.7300881,870461309984.5886
498,33920.75654282041,155889013014.70148,240430857.4365774,-922713193.4719013,0,877291898.697653,870458486986.7615
499,33902.69119135057,155891781325.51837,240667662.79000148,-922171683.4041504,0,872555377.351713,870460448404.7413
500,33920.043058100644,155889220577.0324,240925471.9662546,-921242460.5053686,0,879254478.900256,870458975736.5938
501,33919.004184482124,155889365024.83417,240590560.05442783,-920810316.5652604,0,876010059.1768082,870458807289.7745
502,33906.14818860948,155890327510.00302,240167747.96902806,-922033512.7851754,0,875398809.9611285,870459125955.1913
503,33921.987801794836,155888169362.79694,239806814.21482983,-921618650.479018,0,874472146.11559,870457448923.278
504,33900.82695561443,155890768086.21182,241453945.49352822,-921461749.8138775,0,872868230.3483617,870460382501.8671
505,33916.731906962086,155891413914.10062,242095163.06193742,-921364860.1138214,0,878096962.9814813,870461289226.4348
506,33912.220004952964,155891827276.21194,241186259.9056294,-922220590.1698796,0,872377200.4165295,870460873659.376
507,33913.66416725323,155889587904.76526,242186801.8657638,-922032593.7607076,0,871929504.0120233,870460185554.1553
508,33914.281471446404,155887156313.5722,241094407.37429535,-921986002.7569997,0,871711593.0337867,870457780376.4415
509,33900.85314159888,155888991879.5923,239430713.30137643,-923471963.3993506,0,870484538.0061839,870457719567.928
510,33914.76827373375,155889157556.518,239975159.54510388,-922973790.7575749,0,876840750.1041341,870458237394.8385
511,33894.93189615659,155891231702.36942,242062692.05137542,-921619335.750176,0,872990967.2231365,870461148895.6576
512,33931.914463361616,155889847379.2481,241097543.6313243,-921050023.0016303,0,882930215.2429627,870459510163.3456
513,33907.679832626105,155890308207.0335,241048930.07729098,-921069698.8643687,0,872677434.3994548,870459770714.2203
514,33914.64439992834,155890592408.68692,241539100.45747057,-922032809.8816425,0,876280695.535,870460343043.2118
515,33898.059871701116,155890805100.4981,241357180.2790867,-920854590.7927179,0,866243700.10264,870460323672.5035
516,33891.08829001044,155889785477.85867,240597301.49559858,-921145989.5782983,0,864020897.0319424,870459089059.1991
517,33911.86567060593,155890334641.4774,242350778.89871764,-921258859.1447881,0,877373055.4121486,870460786372.1776
518,33898.28309134005,155889604082.5611,242540947.68808287,-922274987.7202033,0,870709140.8929834,870460471259.9626
519,33915.92758761732,155891854325.46658,241692208.4936101,-921949059.8528495,0,878202950.5650858,870461274688.903
520,33908.593777139016,155889270370.67017,243059385.20662072,-920694588.4155179,0,872327854.4643426,870460626469.4009
521,33905.00570356275,155889095343.7067,242284842.19314498,-922918601.0923156,0,873751251.5004772,870459955503.837
522,33917.516310641215,155891027295.07855,242228351.55934048,-922436666.8898176,0,878868995.2303699,870461156223.1522
523,33914.296491220965,155891261453.5753,241019136.38038385,-921157971.6997399,0,877359787.4590908,870460366209.3235
524,33914.89444902994,155888735852.2716,241015446.29815924,-921350309.7051722,0,872546930.2305576,870458732401.427
525,33913.961547878374,155889516561.35806,240819768.99356535,-921461706.7832954,0,874988709.7139857,870459090342.701
526,33925.58473222987,155889639124.58133,242007544.32132095,-922139199.6900337,0,880849248.4857364,870460084773.3159
527,33898.77549365736,155890371356.42618,244187661.48393932,-920476645.7486191,0,870562788.8856841,870462195511.8325
528,33895.971980136266,155890141625.37592,241718608.80041882,-920873855.0702324,0,865397913.2190262,870460170102.312
529,33911.3852336659,155889449534.93924,244989038.5962264,-921436977.1180996,0,873865344.7764491,870462225100.9121
530,33895.74906885441,155889870383.71835,240366259.11561403,-920742887.4671491,0,869843480.026042,870458961848.2821
531,33909.72980843829,155889057318.2781,241025721.98872063,-921290551.6011635,0,877932179.9045072,870458947386.5759
532,33912.122038616224,155889837816.14633,241738635.1191078,-919962979.101536,0,875557889.8587165,870459976839.2177
533,33901.77946406943,155889450123.4166,241379797.9121358,-921899884.5302132,0,866043994.8173933,870459479459.6489
534,33933.6801643592,155889427487.205,240206843.94909042,-920381123.2137123,0,880878767.6833596,870458550281.0345
535,33908.782016075085,155888646160.99643,238696218.65170723,-921986447.8629668,0,870135754.5313611,870456914093.1716
536,33905.58362942638,155889109467.11154,242273282.6379622,-921307364.4377153,0,875211184.6836174,870459932392.4712
537,33915.45583187563,155888372044.4383,241420390.5079014,-920309288.56279,0,875393022.9326687,870458790861.655
538,33908.9575839145,155890719770.6101,240881633.87664557,-920725543.4307779,0,872880653.2413013,870459904596.9481
539,33901.44984624524,155887854788.82355,241582459.3630582,-920382235.4053596,0,873160584.509323,870458579889.1849
540,33907.29760447697,155889149133.0058,240320530.97315484,-920268364.5913893,0,869182284.8439969,870458452095.7324
541,33915.68363866931,155891738629.55453,240797250.0866699,-922888963.9395833,0,879065812.4167248,870460531338.7292
542,33902.13651936696,155889075294.94742,239958047.15598565,-921537915.3659089,0,876058345.8029037,870458148575.772
543,33912.21927905502,155892351873.95105,239966156.04774326,-921196667.857696,0,871574240.1480246,870460268214.0048
544,33908.124204950764,155889248163.66568,238828017.5167377,-919558271.9444368,0,867412532.9421545,870457369120.0266
545,33902.95545264454,155887198986.4423,242752880.58953935,-920463103.7490026,0,867872969.7402818,870459049508.1571
546,33894.63619057867,155889873747.21387,241492215.9287785,-921540005.2616794,0,864803014.1874146,870459833931.5516
547,33904.74341076665,155890075050.4527,240627112.9524377,-921406332.0442568,0,871046084.9403524,870459302526.5541
548,33903.7386038665,155891695869.52094,241488454.96977162,-923387825.6332985,0,870947932.0105901,870461037655.4581
549,33919.54931139113,155889981023.48917,240226694.45015368,-921996163.814329,0,874966921.5523807,870458946278.4229
550,33925.953878592125,155890298204.55847,239644675.94017228,-922096581.8551469,0,874601849.2828549,870458707541.6237
551,33917.81297376359,155889530709.91183,241069024.97088012,-919948119.1370124,0,872173293.1190549,870459265844.9315
552,33903.61074437052,155889783201.5076,241410465.42027807,-922441584.0897565,0,871140279.6130791,870459727642.4769
553,33899.03068101049,155891616696.80582,242122074.71482208,-921319163.9254816,0,870274152.6072441,870461438251.1034
554,33905.20543320469,155890339175.1242,241455548.43504578,-919753538.7288277,0,869349656.0952417,870460080735.528
555,33889.334528033454,155890992580.90155,242018733.3151859,-920902280.5762782,0,865713075.2196599,870460949857.4349
556,33923.255422262686,155890478455.05502,240871901.72254688,-920493586.5398911,0,872797654.9058045,870459737527.9152
557,33913.747577678645,155889567827.61203,240260112.37956357,-921657250.9008856,0,869919729.4701387,870458698106.9878
558,33914.95109384357,155890300020.0752,241548770.63701335,-922494173.4949635,0,874445469.8712822,870460167817.0833
559,33917.55556784047,155888845086.88345,242378465.97536746,-923205071.4078171,0,878270200.6343744,870459870348.9435
560,33914.36591251678,155888614439.38422,242902283.84566128,-920071095.6543491,0,877378726.294518,870460074286.9675
561,33906.56356388577,155889546316.67685,239186837.10660714,-920663510.1041027,0,868595764.2616532,870457853324.1174
562,33913.0368053305,155889100483.07693,241889011.55235156,-920312229.6305217,0,874810193.2839695,870459618490.2144
563,33926.08980764555,155891609679.95038,239806563.8980966,-920420368.8438034,0,880657068.4124032,870459657559.2522
564,33914.08721338372,155889297235.10458,241261430.72992584,-921123127.770638,0,876574794.5220429,870459280810.6475
565,33897.246559349,155890489636.58508,241206816.81405345,-921185848.4800643,0,871601132.9846467,870460009888.7571
566,33888.618871931336,155888482125.86118,241573084.99279574,-923100828.2781167,0,864142750.9206098,870459017505.7561
567,33902.53176018843,155889818362.3169,243073642.52696618,-920283388.8350055,0,872462333.740106,870460987231.0508
568,33919.63949907528,155891836095.63986,239655006.64510888,-921636657.8527815,0,877437335.3873067,870459705207.721
569,33914.433455105296,155889682160.55505,241376886.09752426,-922511999.3238814,0,874073998.6436166,870459637022.336
570,33918.376550287045,155888732505.7115,241667659.8951983,-920993151.9238731,0,876538345.4909881,870459223718.2697
571,33915.97301371811,155890952355.71558,241936428.65707472,-921771574.2186295,0,877171494.5409832,870460874912.4238
572,33905.4201116501,155889982621.92743,242583942.76301578,-923435734.5926832,0,883121074.3086889,870460767756.8488
573,33929.95276731541,155890210127.55606,242260088.13722858,-921695428.2561041,0,885124996.612945,870460641760.8987
574,33898.24885690708,155889426565.09607,240810883.63217142,-921914068.6023973,0,867540849.0832375,870459031067.7903
575,33900.893423908856,155891436154.74548,242092767.7818868,-921613807.4656978,0,868125011.4383906,870461303080.4053
576,33905.461770284666,155891186956.61893,241760258.71880645,-921737363.7166581,0,867139229.4612441,870460889684.1366
577,33913.41847793885,155890551573.53882,243010363.96110386,-923539810.1428622,0,877377427.3619295,870461460162.047
578,33919.12471893258,155891325719.07788,241101066.07782373,-923012590.9566666,0,873616713.6349319,870460496379.946
579,33910.18473692129,155888955210.08652,241905412.66683325,-921001905.4750471,0,872196716.6567091,870459546818.8857
580,33912.63532537591,155888966174.19257,240975704.09340537,-920576267.8345073,0,876222200.3122768,870458839496.3466
581,33900.82481097823,155891381840.60318,238223178.96323696,-921672138.2917708,0,867456056.9524966,870458319078.2802
582,33905.666309860266,155890654172.41907,242452464.80137712,-922337269.704392,0,872360097.6463505,870461082892.1191
583,33909.21405152336,155889988615.23773,241371332.24819586,-920425899.5804334,0,869270345.2502431,870459799272.7961
584,33913.631241818315,155889279343.91718,240953407.2354587,-920551755.6494578,0,876878474.9332145,870459025784.6443
585,33926.32827099248,155890588715.96393,241472878.9002484,-919725243.8583827,0,880109866.2432634,870460256740.8091
586,33888.51997466238,155888295918.8297,241557276.8843629,-921690278.5417833,0,867018016.9586807,870458865051.9071
587,33917.29234904735,155889752600.76907,242221896.06479922,-919051780.1470343,0,876097411.5194589,870460276501.3755
588,33912.55145251592,155890625947.91266,242182217.27754018,-921286816.8550131,0,874683846.1102751,870460843443.0852
589,33900.70586110006,155890651342.60242,242107962.7579372,-923490182.4804595,0,868807158.4201968,870460834217.8857
590,33908.26467056817,155889084682.82993,240697889.1551749,-922246023.2587404,0,874831222.9313154,870458729588.3673
591,33912.91418470556,155890414145.98282,241018696.33840263,-921681889.9854846,0,874044608.1047924,870459825404.1116
592,33922.76006616161,155889657248.1942,240819256.18388948,-923302804.157656,0,880965541.8246294,870459207983.4413
593,33912.964237624394,155890915953.17487,242681979.0561809,-921837181.757607,0,876161774.0006824,870461421212.2583
594,33918.23949602245,155890521851.64383,240541553.91394436,-920494784.0168964,0,871429661.7407835,870459512736.3201
595,33908.842279134515,155889672897.02643,241413479.53803632,-922475480.2806629,0,870405433.7083262,870459658465.9982
596,33905.54936488282,155889578896.92215,240114447.47121778,-923379751.2009557,0,865273967.9195609,870458619180.1514
597,33916.68061757516,155890505631.44736,240779296.5068097,-920703662.743118,0,877861778.4225937,870459687894.7357
598,33916.89087018307,155890663122.94104,240623399.4657267,-922355005.8948765,0,870763790.1765678,870459693787.3724
599,33900.71068196339,155890544240.6055,240981375.26618314,-921780241.4035795,0,868503573.9161983,870459880787.5249
600,33900.64032911941,155891225089.33524,240294762.31034967,-921415198.7073665,0,865243086.5015317,870459793304.153
601,33909.237573442915,155888973451.16156,241249336.50572416,-922959550.9305487,0,873006286.080495,870459088446.2203
602,33914.17724204143,155890657930.12894,242633772.8832528,-922936153.1062276,0,874229732.7866116,870461232000.6573
603,33903.23553751994,155888329722.16196,241721029.84464538,-922475322.917531,0,873535279.820782,870459023982.1305
604,33920.43311771514,155890072956.99918,242140622.66245764,-920915116.0501853,0,878898577.6438205,870460448874.6738
605,33918.39787868722,155891500833.08688,242263848.1018714,-921367376.024606,0,873169796.683847,870461471902.666
606,33907.93403699675,155888795833.5378,241584189.2579854,-922991040.0496013,0,873478348.3305914,870459229713.1089
607,33915.780223427995,155889528288.01703,241026738.27358642,-922617707.6448227,0,873586857.6276896,870459271388.6631
608,33898.321104828974,155890646828.61026,242241695.8422789,-920775208.5653844,0,874207337.0725962,870460894458.5243
609,33921.02841044853,155889414792.52542,240225065.48672387,-922771545.4566922,0,875655230.5902246,870458590545.8348
610,33908.98864817084,155890748684.61127,242277993.40751162,-921338814.2152078,0,876404424.276587,870460997959.5028
611,33912.323817746845,155889448148.95154,240886722.69218227,-921080783.1117216,0,874787659.4107845,870459091281.3207
612,33906.8430983594,155890788146.6469,241737474.1420062,-922180064.3416723,0,871562454.3309555,870460621615.5509
613,33906.70181315816,155889647288.53677,241468639.14055684,-919424872.5694938,0,873914835.3194071,870459638246.4308
614,33907.14356001505,155890090236.40817,240411974.60967126,-921788621.5090714,0,871422886.2340759,870459155155.0223
615,33905.34245497124,155887332509.37842,241757405.9661119,-920110560.9898025,0,871624754.7464762,870458372298.3724
616,33894.6577693124,155889589156.22354,241787467.3659961,-921699038.2533706,0,867986495.1318506,870459877152.0538
617,33896.78448167937,155890114301.2433,240457815.1473512,-921414637.9093727,0,870656245.7205346,870459199430.3604
618,33901.99086493669,155891197110.89096,240724662.52089316,-921034226.2962282,0,869461119.8089175,870460098711.9027
619,33907.291565314015,155890295092.31778,242129015.59683123,-921226390.2867752,0,876009278.9754273,870460588994.0365
620,33917.40631445667,155888544374.14816,242788798.9014132,-921153702.82814,0,877570316.3523908,870459958707.6749
621,33909.049315505974,155888072116.08813,242497236.2578657,-921168557.9713281,0,876297230.8483967,870459431521.2307
622,33919.41766286031,155890451495.99292,240625325.67886996,-920970010.8714192,0,873966197.5798264,870459539520.5553
623,33918.726669337346,155891474152.56628,240240455.3988102,-921761399.420106,0,875032173.5590992,870459920103.2775
624,33895.242067435654,155889986607.71878,240572265.022288,-921891582.6570144,0,868171452.7069623,870459210781.6476
625,33893.738608753294,155891621989.8971,240858329.78905395,-921504175.9370493,0,869764133.8001212,870460481180.3275
626,33902.13729270836,155889980121.85828,241355520.1420393,-920783716.0306615,0,874147552.0277499,870459788593.2776
627,33903.30841539187,155889457755.5959,240651165.0018865,-921804203.0481343,0,869520783.4293212,870458927497.8114
628,33906.18241664098,155889776078.2928,239748258.4527377,-920820001.8051807,0,867214535.9635241,870458430042.8986
629,33914.902351077166,155891295703.5123,241791291.65705788,-922262347.8183032,0,878625723.16282,870460994677.0215
630,33905.54848526851,155889833140.73013,241527845.19531047,-920758212.4320353,0,869844942.9667202,870459822726.1921
631,33901.54951420121,155890817112.82953,239788666.1096102,-920077692.0098958,0,869863165.5570803,870459124511.7374
632,33905.179463320856,155890695939.23706,241710475.6697401,-922613928.3909423,0,873500662.3786927,870460547772.1445
633,33900.695710980166,155889687434.19064,241534057.9824654,-920950412.958311,0,871896610.9935832,870459736641.5791
634,33900.421549546314,155888304379.58444,241844612.18504062,-922007836.731703,0,869438748.5612359,870459096850.6577
635,33915.43985657775,155890713765.50232,240247458.37683067,-920468177.155346,0,871021361.6273386,870459413425.1761
636,33912.00549991511,155889149451.65643,240665410.43044195,-920720213.1730165,0,872994415.6495599,870458723973.2628
637,33903.28566159977,155888651582.2086,242388753.9107991,-920898639.1633402,0,875057837.0758911,870459718327.5858
